HeapSort
Elements, Best, Worst, Average
398, 3749.572754, 3298.952393, 3318.082520
399, 3757.437500, 3299.905518, 3360.308105
400, 3776.523926, 3283.290527, 3331.230957
401, 3786.722656, 3291.029297, 3340.453125
402, 3804.562500, 3323.333252, 3339.645264
403, 3825.756592, 3342.543457, 3345.554688
404, 4009.655762, 3360.264893, 3376.785645
405, 3855.285645, 3334.236328, 3368.888184
406, 3858.598877, 3368.613770, 3365.518799
407, 3879.909668, 3369.391357, 3411.901855
408, 3911.081299, 3377.149170, 3415.680420
409, 3880.537842, 3381.714844, 3409.248047
410, 3933.153564, 3399.541504, 3437.455078
411, 3912.775391, 3396.914063, 3447.795654
412, 3914.977295, 3401.461426, 3443.309326
413, 3920.567627, 3417.785889, 3579.700684
414, 3939.706543, 3444.098389, 3502.949951
415, 3950.580566, 3447.119873, 3464.375000
416, 3963.248047, 3464.151855, 3501.857422
417, 3961.574951, 3463.665283, 3506.805908
418, 4017.827637, 3484.226563, 3565.030762
419, 3997.762939, 3494.412598, 3550.603027
420, 4342.486816, 3943.671387, 3902.300781
421, 4036.568848, 3541.007324, 3546.940186
422, 4018.707031, 3538.050781, 3530.313965
423, 4025.570801, 3526.515137, 3539.751221
424, 4048.037109, 3553.201660, 3544.785156
425, 4052.604004, 3552.120361, 3581.348389
426, 4057.410645, 3733.321777, 3582.494629
427, 4066.270996, 3572.052002, 3559.359375
428, 4119.327148, 3568.094971, 3594.516113
429, 4085.752686, 3564.509277, 3579.381592
430, 4107.675293, 3625.660889, 3605.038330
431, 4619.387695, 4035.895752, 3825.904297
432, 4182.739258, 3690.569580, 3663.240234
433, 4140.274414, 3631.316895, 3648.303955
434, 4391.217285, 3877.481689, 4018.130371
435, 4181.541992, 3879.987793, 3695.803467
436, 4209.674316, 3651.638672, 3650.110107
437, 4178.327637, 3665.964111, 3674.391113
438, 4195.722656, 3667.376465, 3704.369141
439, 4201.182129, 3667.028076, 3678.836670
440, 4198.618164, 3711.662842, 3722.433594
441, 4216.191895, 3679.076172, 3722.653564
442, 4226.139160, 3733.557861, 3708.915527
443, 4252.553711, 3709.825439, 3729.541748
444, 4268.615723, 3744.252441, 3758.514160
445, 4271.651855, 3741.915283, 3756.721436
446, 4290.844727, 3774.241455, 3825.941895
447, 4324.814453, 3798.964111, 3798.083984
448, 4404.941406, 3814.976563, 3775.078613
449, 4429.664063, 3843.637939, 3800.558105
450, 4371.106445, 3832.063965, 3800.696045
451, 4358.550781, 3822.906250, 3838.199707
452, 4347.365723, 3836.040527, 3869.580078
453, 4380.466309, 3835.804199, 3861.848389
454, 4369.896484, 3834.060547, 3877.134766
455, 4372.109863, 3838.946045, 3911.583252
456, 4387.931152, 3877.004639, 3882.068359
457, 4420.282715, 3858.420410, 3923.476563
458, 4411.758789, 3874.221924, 3925.427734
459, 4422.825684, 3969.462158, 3929.602783
460, 4427.572266, 3937.506348, 3944.840332
461, 4674.377441, 4141.520508, 4155.313965
462, 4485.177734, 4008.042236, 3976.111328
463, 4485.958008, 3969.514160, 3936.190918
464, 4531.005371, 3944.061279, 3977.309082
465, 4522.660156, 3939.696045, 3973.061035
466, 4526.536133, 3979.109375, 4000.716064
467, 4516.943848, 3991.191406, 3986.141357
468, 4555.644043, 3986.798828, 4048.283936
469, 4546.174316, 3991.009766, 4016.528564
470, 4563.867188, 4022.610840, 3983.782715
471, 4703.937012, 4087.351074, 4011.908203
472, 4566.933594, 4027.604980, 3984.131348
473, 4927.333496, 4256.330566, 4271.573242
474, 4641.702637, 4073.873535, 4066.967529
475, 4994.590820, 4293.767090, 4437.986816
476, 4663.549316, 4099.026367, 4097.658691
477, 4613.635254, 4057.852295, 4082.785645
478, 4643.233398, 4089.425293, 4176.798828
479, 4631.343262, 4088.092529, 4097.899414
480, 4649.583984, 4125.428711, 4101.989746
481, 4652.058105, 4096.732910, 4137.688477
482, 4729.515625, 4107.463867, 4146.178711
483, 4694.281738, 4147.956055, 4165.307617
484, 4717.147461, 4154.095703, 4184.220703
485, 4765.974609, 4360.029297, 4232.552246
486, 4730.367676, 4180.883301, 4193.605469
487, 4792.827148, 4222.448242, 4189.890625
488, 4731.272949, 4175.614746, 4152.249023
489, 4778.596680, 4205.341797, 4232.034668
490, 4804.069336, 4248.874512, 4232.143555
491, 4799.726563, 4292.097168, 4246.744629
492, 4844.502930, 4249.969727, 4281.434570
493, 4809.310059, 4229.166992, 4264.033691
494, 4880.760742, 4235.217285, 4309.993164
495, 4857.395996, 4278.191895, 4331.139160
496, 4846.969727, 4271.059082, 4299.083984
497, 5328.317383, 4865.485352, 4659.159180
498, 4958.231445, 4330.329102, 4346.746094
499, 4945.283691, 4314.223145, 4367.134766
