QuickSort
Elements, Best, Worst, Average
429, 58328.917969, 37961.156250, 2772.723877
430, 58797.062500, 38152.902344, 2844.432617
431, 58933.070313, 38585.527344, 2705.193115
432, 59470.656250, 38663.703125, 2748.159424
433, 59789.585938, 38854.363281, 2769.996094
434, 59980.519531, 38833.804688, 2888.719238
435, 60017.117188, 39224.121094, 3096.291748
436, 60250.210938, 39216.394531, 3129.379150
437, 60647.945313, 39485.757813, 2916.577637
438, 60809.007813, 40368.156250, 3001.877441
439, 61086.773438, 39743.464844, 2822.027832
440, 61794.925781, 40015.976563, 2867.372803
441, 61696.867188, 40153.757813, 2844.647217
442, 61911.679688, 40340.964844, 2892.374756
443, 62570.781250, 40542.296875, 2993.727051
444, 62683.863281, 40762.851563, 2889.902832
445, 64158.074219, 40838.917969, 2874.410400
446, 63271.531250, 41499.589844, 3021.391113
447, 63316.835938, 41190.109375, 3203.139160
448, 64002.742188, 41573.601563, 3027.184082
449, 64061.382813, 42035.050781, 3261.598633
450, 64406.601563, 41754.972656, 3136.569824
451, 64882.289063, 41945.398438, 3157.327148
452, 64687.125000, 42263.468750, 3122.692871
453, 65871.906250, 42432.417969, 3098.969238
454, 66050.734375, 42615.351563, 3152.576904
455, 66859.453125, 42757.664063, 3271.137695
456, 66751.570313, 43361.628906, 3132.673828
457, 67053.554688, 43349.332031, 3204.557373
458, 67352.414063, 44266.375000, 3241.365723
459, 68562.328125, 43974.898438, 3146.366699
460, 67941.492188, 43836.960938, 3278.526855
461, 67810.578125, 43823.750000, 3126.122559
462, 68629.546875, 44809.867188, 3115.282471
463, 68220.234375, 44601.019531, 3106.268066
464, 70556.687500, 44734.035156, 3170.757080
465, 69054.710938, 44658.230469, 3054.715820
466, 69105.601563, 44833.703125, 3141.701416
467, 70054.250000, 47488.992188, 3336.479980
468, 70982.289063, 46660.222656, 3238.897949
469, 72130.992188, 46004.070313, 3290.039795
470, 70185.859375, 45721.664063, 3487.293701
471, 71329.429688, 45924.898438, 3298.369629
472, 70831.867188, 45920.507813, 3252.976807
473, 71072.328125, 46462.792969, 3302.127686
474, 71385.929688, 46610.968750, 3331.393066
475, 72287.468750, 47654.964844, 3186.119385
476, 72048.343750, 46803.085938, 3387.832031
477, 72354.289063, 46834.527344, 3271.283203
478, 72647.843750, 47285.179688, 3449.928467
479, 72840.406250, 47296.648438, 3238.732910
480, 73432.625000, 47626.515625, 3434.173340
481, 73589.898438, 48287.703125, 3440.657471
482, 73835.062500, 48246.894531, 3461.605957
483, 74190.468750, 48220.101563, 3291.630371
484, 74406.820313, 48524.578125, 3358.553223
485, 74745.578125, 48808.910156, 3386.495361
486, 74993.703125, 48874.597656, 3412.559326
487, 75548.140625, 49113.679688, 3620.855957
488, 76432.484375, 49106.105469, 3664.315674
489, 76138.781250, 49541.570313, 3450.901611
490, 76287.421875, 49711.093750, 3581.540283
491, 76660.757813, 49966.601563, 3640.684326
492, 77731.992188, 49925.812500, 3466.918457
493, 77125.687500, 50043.261719, 3459.421875
494, 77731.250000, 50297.714844, 3358.701904
495, 77912.234375, 50542.429688, 3542.619873
496, 78519.601563, 50980.414063, 3675.642090
497, 81607.343750, 53187.925781, 4001.714111
498, 79593.664063, 51587.699219, 3566.121582
499, 79108.554688, 51404.058594, 3533.632080
